Borough,Borough/Citywide Office (B/CO),District,DBN,school_name_x,School Category,Program,Language,General/Special Education,school_name_y,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index,mostCommonEthnicGroup,language_number
Bronx,Bronx,9,09X443,The Family School,Elementary,Dual Language,Spanish,General Education,The Family School,2019-20,537,33,82,93,84,81,83,81,0,0,0,0,0,0,0,277,0.516,260,0.484,22,0.040999999999999995,126,0.235,382,0.711,2,0.004,5,0.009000000000000001,151,0.281,171,0.318,496,92.4%,94.8%,0.711,10
Bronx,Bronx,9,09X449,Grant Avenue Elementary School,Elementary,Dual Language,Spanish,General Education,Grant Avenue Elementary School,2019-20,427,26,69,72,65,64,63,68,0,0,0,0,0,0,0,199,0.466,228,0.534,19,0.044000000000000004,115,0.26899999999999996,275,0.644,8,0.019,10,0.023,136,0.319,96,0.225,388,90.9%,91.8%,0.644,10
Bronx,Bronx,9,09X454,Science and Technology Academy: A Mott Hall School,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,Science and Technology Academy: A Mott Hall School,2019-20,426,0,0,0,0,0,0,0,136,139,151,0,0,0,0,198,0.465,228,0.535,12,0.027999999999999997,110,0.258,295,0.6920000000000001,3,0.006999999999999999,6,0.013999999999999999,89,0.209,59,0.138,390,91.5%,88.9%,0.6920000000000001,10
Bronx,Bronx,10,10X007,Milton Fein School,Elementary,Transitional Bilingual Education,Spanish,Special Education,Milton Fein School,2019-20,604,0,62,84,86,85,104,183,0,0,0,0,0,0,0,316,0.523,288,0.47700000000000004,39,0.065,50,0.083,467,0.773,2,0.003,46,0.076,75,0.124,107,0.177,487,80.6%,77.1%,0.773,10
Bronx,Bronx,10,10X008,P.S. 008 Isaac Varian,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 008 Isaac Varian,2019-20,897,18,147,140,145,145,142,160,0,0,0,0,0,0,0,449,0.501,448,0.499,65,0.07200000000000001,71,0.079,699,0.779,9,0.01,53,0.059000000000000004,187,0.20800000000000002,199,0.222,795,88.6%,86.9%,0.779,10
Bronx,Bronx,10,10X009,P.S. 9 Ryer Avenue Elementary School,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 9 Ryer Avenue Elementary School,2019-20,815,71,93,97,117,157,144,136,0,0,0,0,0,0,0,422,0.518,393,0.48200000000000004,17,0.021,115,0.141,668,0.82,10,0.012,5,0.006,169,0.207,253,0.31,754,92.5%,Above 95%,0.82,10
Bronx,Bronx,10,10X032,P.S. 032 Belmont,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 032 Belmont,2019-20,728,36,106,101,120,119,121,125,0,0,0,0,0,0,0,370,0.508,358,0.49200000000000005,5,0.006999999999999999,130,0.179,565,0.7759999999999999,12,0.016,16,0.022000000000000002,191,0.262,135,0.185,Above 95%,Above 95%,Above 95%,0.7759999999999999,10
Bronx,Bronx,10,10X033,P.S. 033 Timothy Dwight,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 033 Timothy Dwight,2019-20,848,72,108,126,131,138,132,141,0,0,0,0,0,0,0,436,0.514,412,0.486,9,0.011000000000000001,78,0.092,736,0.868,18,0.021,7,0.008,166,0.196,198,0.233,773,91.2%,Above 95%,0.868,10
Bronx,Bronx,10,10X045,Thomas C. Giordano Middle School 45,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,Thomas C. Giordano Middle School 45,2019-20,708,0,0,0,0,0,0,0,228,252,228,0,0,0,0,357,0.504,351,0.496,7,0.01,121,0.171,552,0.78,7,0.01,21,0.03,155,0.21899999999999997,128,0.18100000000000002,671,94.8%,93.6%,0.78,10
Bronx,Bronx,10,10X046,P.S. 046 Edgar Allan Poe,Elementary,Dual Language,Spanish,General Education,P.S. 046 Edgar Allan Poe,2019-20,823,0,129,125,146,146,131,146,0,0,0,0,0,0,0,410,0.498,413,0.502,15,0.018000000000000002,106,0.129,675,0.82,10,0.012,17,0.021,194,0.23600000000000002,315,0.38299999999999995,738,89.7%,93.5%,0.82,10
Bronx,Bronx,10,10X046,P.S. 046 Edgar Allan Poe,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 046 Edgar Allan Poe,2019-20,823,0,129,125,146,146,131,146,0,0,0,0,0,0,0,410,0.498,413,0.502,15,0.018000000000000002,106,0.129,675,0.82,10,0.012,17,0.021,194,0.23600000000000002,315,0.38299999999999995,738,89.7%,93.5%,0.82,10
Bronx,Bronx,10,10X046,P.S. 046 Edgar Allan Poe,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 046 Edgar Allan Poe,2019-20,823,0,129,125,146,146,131,146,0,0,0,0,0,0,0,410,0.498,413,0.502,15,0.018000000000000002,106,0.129,675,0.82,10,0.012,17,0.021,194,0.23600000000000002,315,0.38299999999999995,738,89.7%,93.5%,0.82,10
Bronx,Bronx,10,10X054,P.S./I.S. 54,Elementary,Dual Language,Spanish,General Education,P.S./I.S. 54,2019-20,454,54,64,71,63,63,73,66,0,0,0,0,0,0,0,237,0.522,217,0.478,9,0.02,97,0.214,338,0.7440000000000001,2,0.004,8,0.018000000000000002,81,0.17800000000000002,82,0.18100000000000002,Above 95%,Above 95%,93.2%,0.7440000000000001,10
Bronx,Bronx,10,10X077,Bedford Park Elementary School,Elementary,Dual Language,Spanish,General Education,Bedford Park Elementary School,2019-20,507,35,72,87,73,102,72,66,0,0,0,0,0,0,0,241,0.475,266,0.525,69,0.136,37,0.073,344,0.679,7,0.013999999999999999,50,0.099,91,0.179,124,0.245,427,84.2%,88.2%,0.679,10
Bronx,Bronx,10,10X080,J.H.S. 080 The Mosholu Parkway,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,J.H.S. 080 The Mosholu Parkway,2019-20,641,0,0,0,0,0,0,0,193,216,232,0,0,0,0,281,0.43799999999999994,360,0.562,54,0.084,102,0.159,451,0.7040000000000001,8,0.012,26,0.040999999999999995,174,0.271,172,0.268,566,88.3%,91.7%,0.7040000000000001,10
Bronx,Bronx,10,10X080,J.H.S. 080 The Mosholu Parkway,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,J.H.S. 080 The Mosholu Parkway,2019-20,641,0,0,0,0,0,0,0,193,216,232,0,0,0,0,281,0.43799999999999994,360,0.562,54,0.084,102,0.159,451,0.7040000000000001,8,0.012,26,0.040999999999999995,174,0.271,172,0.268,566,88.3%,91.7%,0.7040000000000001,10
Bronx,Bronx,10,10X085,P.S. 085 Great Expectations,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 085 Great Expectations,2019-20,842,62,112,133,121,159,128,127,0,0,0,0,0,0,0,411,0.488,431,0.512,9,0.011000000000000001,229,0.272,591,0.7020000000000001,8,0.01,5,0.006,176,0.209,210,0.249,782,92.9%,Above 95%,0.7020000000000001,10
Bronx,Bronx,10,10X086,P.S. 086 Kingsbridge Heights,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 086 Kingsbridge Heights,2019-20,1641,36,210,214,244,235,238,255,209,0,0,0,0,0,0,811,0.494,830,0.506,55,0.034,125,0.076,1418,0.8640000000000001,10,0.006,33,0.02,349,0.213,479,0.292,1476,89.9%,94.0%,0.8640000000000001,10
Bronx,Bronx,10,10X086,P.S. 086 Kingsbridge Heights,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 086 Kingsbridge Heights,2019-20,1641,36,210,214,244,235,238,255,209,0,0,0,0,0,0,811,0.494,830,0.506,55,0.034,125,0.076,1418,0.8640000000000001,10,0.006,33,0.02,349,0.213,479,0.292,1476,89.9%,94.0%,0.8640000000000001,10
Bronx,Bronx,10,10X091,P.S. 091 Bronx,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 091 Bronx,2019-20,598,0,93,95,104,103,102,101,0,0,0,0,0,0,0,291,0.48700000000000004,307,0.513,20,0.033,88,0.147,464,0.7759999999999999,11,0.018000000000000002,15,0.025,146,0.244,241,0.40299999999999997,561,93.8%,94.8%,0.7759999999999999,10
Bronx,Bronx,10,10X094,P.S. 094 Kings College School,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 094 Kings College School,2019-20,1160,0,177,213,195,195,193,187,0,0,0,0,0,0,0,570,0.491,590,0.509,94,0.081,175,0.151,826,0.7120000000000001,31,0.027000000000000003,34,0.028999999999999998,278,0.24,282,0.243,1086,93.6%,93.4%,0.7120000000000001,10
Bronx,Bronx,10,10X095,P.S. 095 Sheila Mencher,K-8,Transitional Bilingual Education,Spanish,General Education,P.S. 095 Sheila Mencher,2019-20,1143,0,104,116,112,106,133,107,145,149,171,0,0,0,0,577,0.505,566,0.495,70,0.061,187,0.16399999999999998,817,0.715,18,0.016,51,0.045,241,0.21100000000000002,168,0.147,964,84.3%,88.4%,0.715,10
Bronx,Bronx,10,10X118,J.H.S. 118 William W. Niles,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,J.H.S. 118 William W. Niles,2019-20,1047,0,0,0,0,0,0,0,325,352,370,0,0,0,0,520,0.49700000000000005,527,0.503,149,0.142,194,0.185,647,0.618,19,0.018000000000000002,38,0.036000000000000004,222,0.212,146,0.139,959,91.6%,90.9%,0.618,10
Bronx,Bronx,10,10X118,J.H.S. 118 William W. Niles,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,Special Education,J.H.S. 118 William W. Niles,2019-20,1047,0,0,0,0,0,0,0,325,352,370,0,0,0,0,520,0.49700000000000005,527,0.503,149,0.142,194,0.185,647,0.618,19,0.018000000000000002,38,0.036000000000000004,222,0.212,146,0.139,959,91.6%,90.9%,0.618,10
Bronx,Bronx,10,10X205,P.S. 205 Fiorello LaGuardia,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 205 Fiorello LaGuardia,2019-20,904,0,135,135,151,149,147,187,0,0,0,0,0,0,0,468,0.518,436,0.48200000000000004,15,0.017,117,0.129,711,0.787,11,0.012,50,0.055,196,0.217,244,0.27,828,91.6%,95.0%,0.787,10
Bronx,Bronx,10,10X206,I.S. 206 Ann Mersereau,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,I.S. 206 Ann Mersereau,2019-20,270,0,0,0,0,0,0,0,89,108,73,0,0,0,0,132,0.489,138,0.511,8,0.03,33,0.122,227,0.841,0,0.0,2,0.006999999999999999,76,0.281,103,0.381,Above 95%,Above 95%,Above 95%,0.841,10
Bronx,Bronx,10,10X206,I.S. 206 Ann Mersereau,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,Special Education,I.S. 206 Ann Mersereau,2019-20,270,0,0,0,0,0,0,0,89,108,73,0,0,0,0,132,0.489,138,0.511,8,0.03,33,0.122,227,0.841,0,0.0,2,0.006999999999999999,76,0.281,103,0.381,Above 95%,Above 95%,Above 95%,0.841,10
Bronx,Bronx,10,10X207,P.S. 207,Elementary,Dual Language,Spanish,General Education,P.S. 207,2019-20,371,32,58,55,93,60,73,0,0,0,0,0,0,0,0,173,0.466,198,0.534,14,0.038,26,0.07,304,0.8190000000000001,3,0.008,24,0.065,76,0.205,89,0.24,320,86.3%,88.2%,0.8190000000000001,10
Bronx,Bronx,10,10X207,P.S. 207,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 207,2019-20,371,32,58,55,93,60,73,0,0,0,0,0,0,0,0,173,0.466,198,0.534,14,0.038,26,0.07,304,0.8190000000000001,3,0.008,24,0.065,76,0.205,89,0.24,320,86.3%,88.2%,0.8190000000000001,10
Bronx,Bronx,10,10X226,P.S. 226,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 226,2019-20,412,35,57,60,64,79,55,62,0,0,0,0,0,0,0,210,0.51,202,0.49,3,0.006999999999999999,88,0.214,317,0.769,3,0.006999999999999999,1,0.002,65,0.158,106,0.257,389,94.4%,93.8%,0.769,10
Bronx,Bronx,10,10X244,The New School for Leadership and Journalism,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,The New School for Leadership and Journalism,2019-20,718,0,0,0,0,0,0,0,191,259,268,0,0,0,0,339,0.47200000000000003,379,0.528,17,0.024,62,0.086,625,0.87,5,0.006999999999999999,9,0.013000000000000001,160,0.223,154,0.214,Above 95%,Above 95%,90.2%,0.87,10
Bronx,Bronx,10,10X244,The New School for Leadership and Journalism,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,Special Education,The New School for Leadership and Journalism,2019-20,718,0,0,0,0,0,0,0,191,259,268,0,0,0,0,339,0.47200000000000003,379,0.528,17,0.024,62,0.086,625,0.87,5,0.006999999999999999,9,0.013000000000000001,160,0.223,154,0.214,Above 95%,Above 95%,90.2%,0.87,10
Bronx,Bronx,10,10X246,P.S. 246 Poe Center,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 246 Poe Center,2019-20,630,0,88,104,107,112,90,129,0,0,0,0,0,0,0,289,0.45899999999999996,341,0.541,17,0.027000000000000003,49,0.078,541,0.8590000000000001,3,0.005,20,0.032,138,0.21899999999999997,248,0.39399999999999996,596,94.6%,Above 95%,0.8590000000000001,10
Bronx,Bronx,10,10X254,I.S. 254,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,I.S. 254,2019-20,468,0,0,0,0,0,0,0,132,156,180,0,0,0,0,240,0.513,228,0.48700000000000004,11,0.024,67,0.14300000000000002,386,0.825,2,0.004,2,0.004,134,0.28600000000000003,163,0.348,416,88.9%,93.0%,0.825,10
Bronx,Bronx,10,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,Transitional Bilingual Education,Spanish,General Education,"P.S. 279 Captain Manuel Rivera, Jr.",2019-20,952,0,65,90,84,113,105,110,128,133,124,0,0,0,0,455,0.478,497,0.522,31,0.033,156,0.16399999999999998,751,0.789,9,0.009000000000000001,5,0.005,203,0.213,254,0.267,Above 95%,Above 95%,Above 95%,0.789,10
Bronx,Bronx,10,10X291,P.S. 291,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 291,2019-20,576,0,85,97,106,94,100,94,0,0,0,0,0,0,0,279,0.484,297,0.516,2,0.003,44,0.076,528,0.917,0,0.0,2,0.003,111,0.193,160,0.278,Above 95%,Above 95%,93.1%,0.917,10
Bronx,Bronx,10,10X331,The Bronx School of Young Leaders,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,The Bronx School of Young Leaders,2019-20,441,0,0,0,0,0,0,0,143,157,141,0,0,0,0,226,0.512,215,0.488,9,0.02,106,0.24,317,0.7190000000000001,3,0.006999999999999999,6,0.013999999999999999,119,0.27,81,0.184,389,88.2%,93.4%,0.7190000000000001,10
Bronx,Bronx,10,10X340,P.S. 340,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 340,2019-20,574,36,84,100,87,87,96,84,0,0,0,0,0,0,0,277,0.483,297,0.517,9,0.016,49,0.085,505,0.88,2,0.003,9,0.016,159,0.27699999999999997,155,0.27,504,87.8%,91.2%,0.88,10
Bronx,Bronx,10,10X340,P.S. 340,Elementary,Transitional Bilingual Education,Spanish,Special Education,P.S. 340,2019-20,574,36,84,100,87,87,96,84,0,0,0,0,0,0,0,277,0.483,297,0.517,9,0.016,49,0.085,505,0.88,2,0.003,9,0.016,159,0.27699999999999997,155,0.27,504,87.8%,91.2%,0.88,10
Bronx,Bronx,10,10X342,International School for Liberal Arts,Secondary School,Transitional Bilingual Education,Spanish,General Education,International School for Liberal Arts,2019-20,508,0,0,0,0,0,0,0,27,53,58,87,91,100,92,254,0.5,254,0.5,0,0.0,0,0.0,508,1.0,0,0.0,0,0.0,48,0.094,355,0.6990000000000001,Above 95%,Above 95%,Above 95%,1.0,10
Bronx,Bronx,10,10X342,International School for Liberal Arts,Secondary School,Transitional Bilingual Education,Spanish,Special Education,International School for Liberal Arts,2019-20,508,0,0,0,0,0,0,0,27,53,58,87,91,100,92,254,0.5,254,0.5,0,0.0,0,0.0,508,1.0,0,0.0,0,0.0,48,0.094,355,0.6990000000000001,Above 95%,Above 95%,Above 95%,1.0,10
Bronx,Bronx,10,10X353,World View High School,High school,Transitional Bilingual Education,Spanish,General Education,World View High School,2019-20,583,0,0,0,0,0,0,0,0,0,0,159,153,134,137,329,0.564,254,0.436,11,0.019,131,0.225,419,0.7190000000000001,17,0.028999999999999998,5,0.009000000000000001,115,0.19699999999999998,136,0.233,456,78.2%,83.6%,0.7190000000000001,10
Bronx,Bronx,10,10X363,Academy For Personal Leadership And Excellence,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,Academy For Personal Leadership And Excellence,2019-20,889,0,0,0,0,0,0,0,260,308,321,0,0,0,0,401,0.451,488,0.5489999999999999,21,0.024,129,0.145,710,0.799,11,0.012,18,0.02,249,0.28,241,0.271,808,90.9%,93.7%,0.799,10
Bronx,Bronx,10,10X368,In-Tech Academy (M.S. / High School 368),Secondary School,Transitional Bilingual Education,Spanish,General Education,In-Tech Academy (M.S. / High School 368),2019-20,1000,0,0,0,0,0,0,0,124,151,157,169,188,106,105,474,0.474,526,0.526,34,0.034,78,0.078,844,0.8440000000000001,14,0.013999999999999999,30,0.03,212,0.212,171,0.171,874,87.4%,82.4%,0.8440000000000001,10
Bronx,Bronx,10,10X374,Knowledge and Power Preparatory Academy International High School (Kappa),High school,Transitional Bilingual Education,Spanish,General Education,Knowledge and Power Preparatory Academy Internatio,2019-20,421,0,0,0,0,0,0,0,0,0,0,105,114,109,93,244,0.58,177,0.42,9,0.021,112,0.266,284,0.675,4,0.01,12,0.028999999999999998,100,0.23800000000000002,43,0.102,366,86.9%,87.7%,0.675,10
Bronx,Bronx,10,10X386,School for Environmental Citizenship,Elementary,Transitional Bilingual Education,Spanish,General Education,School for Environmental Citizenship,2019-20,578,69,90,78,89,74,94,84,0,0,0,0,0,0,0,273,0.47200000000000003,305,0.528,4,0.006999999999999999,66,0.114,502,0.8690000000000001,0,0.0,6,0.01,92,0.159,171,0.29600000000000004,Above 95%,Above 95%,Above 95%,0.8690000000000001,10
Bronx,Bronx,10,10X390,M.S. 390,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,M.S. 390,2019-20,550,0,0,0,0,0,0,0,200,183,167,0,0,0,0,255,0.46399999999999997,295,0.536,6,0.011000000000000001,82,0.149,454,0.825,2,0.004,6,0.011000000000000001,124,0.225,150,0.273,Above 95%,Above 95%,94.6%,0.825,10
Bronx,Bronx,10,10X390,M.S. 390,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,M.S. 390,2019-20,550,0,0,0,0,0,0,0,200,183,167,0,0,0,0,255,0.46399999999999997,295,0.536,6,0.011000000000000001,82,0.149,454,0.825,2,0.004,6,0.011000000000000001,124,0.225,150,0.273,Above 95%,Above 95%,94.6%,0.825,10
Bronx,Bronx,10,10X391,The Angelo Patri Middle School,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,The Angelo Patri Middle School,2019-20,467,0,0,0,0,0,0,0,133,158,176,0,0,0,0,225,0.48200000000000004,242,0.518,8,0.017,104,0.223,345,0.7390000000000001,5,0.011000000000000001,5,0.011000000000000001,126,0.27,145,0.31,442,94.6%,Above 95%,0.7390000000000001,10
Bronx,Bronx,10,10X433,High School for Teaching and the Professions,High school,Transitional Bilingual Education,Spanish,Special Education,High School for Teaching and the Professions,2019-20,414,0,0,0,0,0,0,0,0,0,0,113,105,106,90,210,0.507,204,0.493,11,0.027000000000000003,55,0.133,330,0.797,3,0.006999999999999999,15,0.036000000000000004,95,0.22899999999999998,99,0.239,370,89.4%,91.8%,0.797,10
Bronx,Bronx,10,10X447,Creston Academy,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,Creston Academy,2019-20,455,0,0,0,0,0,0,0,144,149,162,0,0,0,0,236,0.519,219,0.48100000000000004,3,0.006999999999999999,66,0.145,380,0.835,4,0.009000000000000001,2,0.004,94,0.207,118,0.259,Above 95%,Above 95%,Above 95%,0.835,10
Bronx,Bronx,11,11X103,P.S. 103 Hector Fontanez,Elementary,Dual Language,Spanish,General Education,P.S. 103 Hector Fontanez,2019-20,948,18,116,154,146,136,189,189,0,0,0,0,0,0,0,446,0.47,502,0.53,27,0.027999999999999997,412,0.435,452,0.47700000000000004,29,0.031,28,0.03,231,0.244,154,0.162,869,91.7%,89.7%,0.47700000000000004,10
Bronx,Bronx,11,11X103,P.S. 103 Hector Fontanez,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 103 Hector Fontanez,2019-20,948,18,116,154,146,136,189,189,0,0,0,0,0,0,0,446,0.47,502,0.53,27,0.027999999999999997,412,0.435,452,0.47700000000000004,29,0.031,28,0.03,231,0.244,154,0.162,869,91.7%,89.7%,0.47700000000000004,10
Bronx,Bronx,11,11X105,P.S. 105 Sen Abraham Bernstein,Elementary,Dual Language,Spanish,General Education,P.S. 105 Sen Abraham Bernstein,2019-20,972,54,149,162,143,133,159,172,0,0,0,0,0,0,0,464,0.47700000000000004,508,0.523,108,0.111,91,0.094,628,0.6459999999999999,12,0.012,133,0.13699999999999998,193,0.19899999999999998,256,0.263,879,90.4%,88.5%,0.6459999999999999,10
Bronx,Bronx,11,11X127,J.H.S. 127 The Castle Hill,Junior High-Intermediate-Middle,Dual Language,Spanish,General Education,J.H.S. 127 The Castle Hill,2019-20,814,0,0,0,0,0,0,0,245,314,255,0,0,0,0,395,0.485,419,0.515,258,0.317,170,0.209,345,0.424,19,0.023,22,0.027000000000000003,164,0.201,118,0.145,642,78.9%,81.6%,0.424,10
Bronx,Bronx,11,11X127,J.H.S. 127 The Castle Hill,Junior High-Intermediate-Middle,Dual Language,Spanish,Special Education,J.H.S. 127 The Castle Hill,2019-20,814,0,0,0,0,0,0,0,245,314,255,0,0,0,0,395,0.485,419,0.515,258,0.317,170,0.209,345,0.424,19,0.023,22,0.027000000000000003,164,0.201,118,0.145,642,78.9%,81.6%,0.424,10
Bronx,Bronx,12,12X047,P.S. 047 John Randolph,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 047 John Randolph,2019-20,1019,0,163,164,139,162,205,186,0,0,0,0,0,0,0,501,0.49200000000000005,518,0.508,129,0.127,176,0.17300000000000001,663,0.6509999999999999,26,0.026000000000000002,25,0.025,182,0.179,253,0.248,Above 95%,Above 95%,91.6%,0.6509999999999999,10
Bronx,Bronx,12,12X066,P.S. 066 School of Higher Expectations,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 066 School of Higher Expectations,2019-20,539,62,78,65,88,70,91,85,0,0,0,0,0,0,0,269,0.499,270,0.501,9,0.017,171,0.317,341,0.633,5,0.009000000000000001,13,0.024,116,0.215,61,0.113,495,91.8%,94.7%,0.633,10
Bronx,Bronx,12,12X098,J.H.S. 098 Herman Ridder,Junior High-Intermediate-Middle,Transitional Bilingual Education,Spanish,General Education,J.H.S. 098 Herman Ridder,2019-20,251,0,0,0,0,0,0,0,62,75,114,0,0,0,0,131,0.522,120,0.478,5,0.02,64,0.255,175,0.6970000000000001,4,0.016,3,0.012,58,0.231,98,0.39,232,92.4%,92.9%,0.6970000000000001,10
Bronx,Bronx,12,12X150,P.S. 150 Charles James Fox,Elementary,Transitional Bilingual Education,Spanish,General Education,P.S. 150 Charles James Fox,2019-20,704,36,94,107,111,110,107,139,0,0,0,0,0,0,0,358,0.509,346,0.491,6,0.009000000000000001,146,0.207,531,0.754,3,0.004,18,0.026000000000000002,167,0.237,175,0.249,664,94.3%,93.5%,0.754,10
